Request DOC-ID,Date Posted,Date Received,10-Digit HTS,6-Digit HTS,BEC-Code,BEC-Description,Submitter LastName,Submitter FirstName,Organisation Name,Product Title,Approved,Denied,Pending
USTR-2018-0032-0177,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence,1,0,0
USTR-2018-0032-0178,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0179,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence,1,0,0
USTR-2018-0032-0180,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,roller chain,0,1,0
USTR-2018-0032-0181,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0182,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence,1,0,0
USTR-2018-0032-0183,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,roller chain for sliding gate opener,0,1,0
USTR-2018-0032-0184,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence,1,0,0
USTR-2018-0032-0185,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,pad mounted swing gate opener,1,0,0
USTR-2018-0032-0186,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence,1,0,0
USTR-2018-0032-0187,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,motor for sliding gate opener,0,1,0
USTR-2018-0032-0188,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,circuit control board for swing gate opener,0,1,0
USTR-2018-0032-0189,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,sliding gate opener,0,1,0
USTR-2018-0032-0190,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,control circuit board for sliding gate opener,0,1,0
USTR-2018-0032-0191,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,circuit control board for swing gate opener,0,1,0
USTR-2018-0032-0192,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,circuit control board for swing gate opener,0,1,0
USTR-2018-0032-0193,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,PCB board,0,1,0
USTR-2018-0032-0194,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron driveway fence,1,0,0
USTR-2018-0032-0195,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,circuit main board for swing gate opener,0,1,0
USTR-2018-0032-0196,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,circuit control board for swing gate opener,0,1,0
USTR-2018-0032-0197,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel fence,1,0,0
USTR-2018-0032-0198,10/26/2018,10/3/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,roller dual swing gate opener,0,1,0
USTR-2018-0032-0199,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY iron fence,1,0,0
USTR-2018-0032-0201,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,universal post for fence,1,0,0
USTR-2018-0032-0202,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0203,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,one gate post,1,0,0
USTR-2018-0032-0204,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,one post 9 ft and 2 hinge,1,0,0
USTR-2018-0032-0205,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,one post 9 ft and 2 hinge,1,0,0
USTR-2018-0032-0206,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,cap for gate post,0,1,0
USTR-2018-0032-0207,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,small hinge J-bolt,0,1,0
USTR-2018-0032-0208,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,hinge J-bolt,0,1,0
USTR-2018-0032-0209,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,heavy duty hinge J-bolt,0,1,0
USTR-2018-0032-0210,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,universal gate door flip latch,0,1,0
USTR-2018-0032-0211,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0213,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0215,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0217,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,moscow steel pedestrian gate,1,0,0
USTR-2018-0032-0218,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,munich steel pedestrian gate,1,0,0
USTR-2018-0032-0219,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0220,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0221,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron dual swing gate,1,0,0
USTR-2018-0032-0222,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0223,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY arched steel dual swing driveway gate kit with lock,1,0,0
USTR-2018-0032-0224,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY arched steel dual swing driveway gate kit with lock,1,0,0
USTR-2018-0032-0225,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY arched steel dual swing driveway gate kit with lock,1,0,0
USTR-2018-0032-0226,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY arched steel dual swing driveway gate kit with lock,1,0,0
USTR-2018-0032-0227,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel fence panel kit,1,0,0
USTR-2018-0032-0228,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY steel pedestrian gate kit,0,1,0
USTR-2018-0032-0229,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0230,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,universal 1 post for pedestrian gate,1,0,0
USTR-2018-0032-0231,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0232,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0233,10/26/2018,10/3/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0234,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0235,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0236,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0237,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0238,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel pedestrian gate,1,0,0
USTR-2018-0032-0239,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,side roller for sliding rolling gate,0,1,0
USTR-2018-0032-0240,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,lightweight pens,1,0,0
USTR-2018-0032-0241,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,lightweight pens,1,0,0
USTR-2018-0032-0242,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,side roller for sliding rolling gate,0,1,0
USTR-2018-0032-0243,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel,1,0,0
USTR-2018-0032-0244,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,two-piece driveway gate,1,0,0
USTR-2018-0032-0245,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,welding hinge,0,1,0
USTR-2018-0032-0246,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron dual swing gate,1,0,0
USTR-2018-0032-0248,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0250,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,side roller,0,1,0
USTR-2018-0032-0253,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,slide frame extension bracket,0,1,0
USTR-2018-0032-0254,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0257,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0258,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0259,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0260,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0261,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,wooden dog kennel pet home,1,0,0
USTR-2018-0032-0262,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0263,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,panel heavy duty modular dog playpen,1,0,0
USTR-2018-0032-0264,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,gate,1,0,0
USTR-2018-0032-0265,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,panel heavy duty modular dog playpen,1,0,0
USTR-2018-0032-0266,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0267,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel,1,0,0
USTR-2018-0032-0268,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel,1,0,0
USTR-2018-0032-0269,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,lightweight pens,1,0,0
USTR-2018-0032-0270,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron dual swing gate,1,0,0
USTR-2018-0032-0271,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,lightweight pens,1,0,0
USTR-2018-0032-0272,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel,1,0,0
USTR-2018-0032-0273,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY box kennel chain link dog pet system,1,0,0
USTR-2018-0032-0274,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel roof frame,1,0,0
USTR-2018-0032-0275,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel roof frame,1,0,0
USTR-2018-0032-0276,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog kennel roof frame,1,0,0
USTR-2018-0032-0277,10/26/2018,10/4/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dog fence,1,0,0
USTR-2018-0032-0278,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0279,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron dual swing gate,1,0,0
USTR-2018-0032-0280,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0281,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0282,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel driveway gate,1,0,0
USTR-2018-0032-0283,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0284,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,dual driveway gate,1,0,0
USTR-2018-0032-0285,10/26/2018,10/5/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,driveway gate,1,0,0
USTR-2018-0032-0286,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY frame,1,0,0
USTR-2018-0032-0287,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,DIY frame,1,0,0
USTR-2018-0032-0288,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,aluminum hardtop gazebo,1,0,0
USTR-2018-0032-0290,10/26/2018,10/8/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,sliding gate,0,1,0
USTR-2018-0032-0291,10/26/2018,10/8/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,sliding gate opener,1,0,0
USTR-2018-0032-0292,10/26/2018,10/8/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,wireless keypad,1,0,0
USTR-2018-0032-0293,10/26/2018,10/8/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,magnetic limit switch,0,1,0
USTR-2018-0032-0294,10/26/2018,10/8/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,replacement control board,0,1,0
USTR-2018-0032-0295,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,aluminum hardtop gazebo,1,0,0
USTR-2018-0032-0296,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,aluminum hardtop gazebo,1,0,0
USTR-2018-0032-0297,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,steel gazebo,1,0,0
USTR-2018-0032-0298,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron foldable gazebo canopy,1,0,0
USTR-2018-0032-0299,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron foldable gazebo canopy,1,0,0
USTR-2018-0032-0300,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,iron foldable gazebo canopy,1,0,0
USTR-2018-0032-0301,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,green house aluminium mini cold frame,0,1,0
USTR-2018-0032-0302,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,double hinged stable door with handle and lock,0,1,0
USTR-2018-0032-0303,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,all-inclusive greenhouse kit,0,1,0
USTR-2018-0032-0304,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,double roof gazebo,1,0,0
USTR-2018-0032-0305,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,double roof hexagon patio gazebo with netting,1,0,0
USTR-2018-0032-0306,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,aluminum outdoor canopy gazebo,1,0,0
USTR-2018-0032-0307,10/26/2018,10/8/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,"heavy duty outdoor canopy, wedding tent, sun shade gazebo with window",1,0,0
USTR-2018-0032-0308,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,automatic sliding gate opener,0,1,0
USTR-2018-0032-0309,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0310,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0311,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0312,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0313,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0314,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0315,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0316,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0317,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0318,10/26/2018,10/9/2018,7308909590,730890,22,Intermediate,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,powder coated baluster,1,0,0
USTR-2018-0032-0319,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,sliding AC2200NOR opener gate operator,1,0,0
USTR-2018-0032-0320,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,wired push button,1,0,0
USTR-2018-0032-0321,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,articulated swing gate opener,1,0,0
USTR-2018-0032-0322,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,new sliding DSC600NOR opener gate operator,1,0,0
USTR-2018-0032-0331,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,remote,1,0,0
USTR-2018-0032-0335,10/26/2018,10/9/2018,8501204000,850120,41,Capital,Henry,Sabrina,VBN Sales LLC DBA Aleko Products,coasts sauna heater,0,1,0
